-97103.845728,-87437.275045,-76580.429266,-92264.693053,-93572.538325,-92544.291025,-95640.007632,-96531.171683
-97119.380190,-87406.541396,-76380.381153,-92215.452160,-93486.394702,-92517.759504,-95529.813532,-96515.704276
-97123.291746,-87523.284557,-76596.142542,-92296.521937,-93597.952258,-92560.183115,-95664.728661,-96545.387393
-97105.499757,-87574.559459,-76827.840725,-92358.838601,-93703.698361,-92591.810833,-95794.122910,-96563.916989
-97100.805891,-87466.287609,-76643.237667,-92283.334408,-93603.830767,-92555.310435,-95673.222324,-96539.397125
-97118.217900,-87406.742562,-76394.060420,-92215.183939,-93490.574478,-92516.686620,-95531.489912,-96513.290288
-97124.945775,-87509.739400,-76548.198050,-92279.422853,-93571.420738,-92543.285196,-95632.698611,-96530.322317
-97113.121702,-87579.745064,-76817.156591,-92355.865819,-93695.137643,-92584.434758,-95791.172480,-96558.664329
-97101.074112,-87483.029065,-76698.401773,-92298.958278,-93627.724782,-92558.707900,-95708.135749,-96541.028803
-97121.347144,-87392.728018,-76403.939891,-92212.702896,-93487.109958,-92522.520426,-95534.976785,-96516.397180
-97136.300461,-87485.375999,-76498.957157,-92262.636693,-93541.849380,-92542.569940,-95604.021323,-96531.216387
-97122.777655,-87579.141567,-76793.754315,-92351.037842,-93678.954980,-92585.865269,-95770.452412,-96558.284349
-97101.387036,-87506.721915,-76746.145099,-92314.805664,-93644.086259,-92567.268618,-95725.100723,-96546.840256
-97109.143091,-87395.186710,-76432.706586,-92213.619317,-93494.709551,-92517.312469,-95544.275110,-96512.083293
-97127.091542,-87456.095213,-76442.943685,-92235.971062,-93511.495711,-92527.571920,-95564.794012,-96517.894747
-97118.642583,-87567.071625,-76747.061520,-92337.045650,-93662.146468,-92581.909011,-95750.939340,-96555.266864
-97101.476443,-87528.045479,-76785.774742,-92332.977633,-93671.891829,-92575.359950,-95760.282369,-96548.404878
-97107.310248,-87411.212911,-76484.808503,-92233.042983,-93522.671583,-92522.073391,-95580.395529,-96512.105645
-97125.281051,-87435.710422,-76414.422859,-92223.834064,-93492.586135,-92520.061734,-95549.818343,-96512.686791
-97123.135283,-87557.348616,-76706.336642,-92321.913519,-93638.297157,-92571.671912,-95727.604118,-96548.494285
-97105.253888,-87546.351558,-76816.262521,-92342.231255,-93685.906373,-92580.679665,-95783.170555,-96552.651710
-97106.013847,-87415.906777,-76528.930846,-92242.564826,-93542.095249,-92526.700202,-95605.049503,-96512.060942
-97127.538577,-87416.733791,-76388.293670,-92218.179073,-93482.863126,-92513.400914,-95524.672630,-96508.730532
-97130.645470,-87543.222313,-76649.965543,-92313.978650,-93616.034820,-92563.692339,-95686.275743,-96546.169704
-97110.215975,-87561.483689,-76825.270274,-92351.730746,-93691.673123,-92584.613572,-95782.231782,-96558.329053
-97102.906955,-87439.756088,-76585.056077,-92260.669739,-93570.124336,-92536.512618,-95631.983356,-96524.801436
-97130.041972,-87413.336326,-76388.427781,-92214.468684,-93484.137176,-92518.564167,-95528.405372,-96514.966668
-97137.239234,-87535.041575,-76603.920949,-92299.114740,-93598.823976,-92558.707900,-95668.796679,-96540.246491
-97113.412275,-87578.001628,-76828.690091,-92355.061156,-93700.502062,-92585.127662,-95796.894526,-96557.546742
-97100.045931,-87466.868754,-76646.299856,-92277.813527,-93604.501319,-92543.374603,-95681.447766,-96531.842236
-97114.663972,-87400.282908,-76387.958394,-92204.343343,-93482.773719,-92505.533100,-95532.272224,-96507.210613
-97126.823321,-87502.653897,-76542.788928,-92270.079824,-93563.083537,-92537.361984,-95629.234091,-96525.762561
-97110.685362,-87576.727578,-76817.782440,-92345.606368,-93689.102672,-92579.047987,-95783.684645,-96552.316433
-97095.463824,-87485.420702,-76702.559197,-92289.190565,-93624.416724,-92551.644749,-95705.610002,-96533.138637
-97114.105179,-87397.578346,-76408.007909,-92206.466759,-93492.720245,-92514.630260,-95550.801820,-96516.017200
-97129.907862,-87487.901746,-76496.431410,-92255.998225,-93547.370261,-92533.405725,-95614.481940,-96537.787800
-97115.714504,-87582.628439,-76789.663945,-92344.466429,-93683.246515,-92580.836127,-95782.455299,-96568.029710
-97097.609591,-87512.779237,-76747.374445,-92311.788179,-93649.227160,-92563.826449,-95743.183284,-96552.316433
-97106.662048,-87399.366486,-76437.869839,-92213.731076,-93500.744522,-92513.646783,-95561.731823,-96519.057038
-97127.985612,-87458.822126,-76449.202174,-92237.468629,-93517.731847,-92527.147237,-95580.060253,-96530.031744
-97117.323830,-87577.733407,-76757.924468,-92334.519903,-93665.633341,-92569.369682,-95752.973348,-96548.270768
-97101.588202,-87533.074621,-76791.854416,-92321.511188,-93667.108556,-92569.950827,-95761.846991,-96543.487494
-97108.427836,-87409.983565,-76486.037849,-92222.269442,-93519.676449,-92525.359097,-95589.671503,-96515.480759
