-94139.490323,-93750.301749,-73157.013733,-85924.956015,-76859.177871,-65469.757076,-79256.201298,-90035.777096
-94194.341504,-93856.472535,-72818.675377,-85896.882224,-76519.788983,-64775.623652,-79130.025700,-90040.783887
-94139.222102,-93881.484137,-73113.472535,-85973.191079,-76648.244458,-65084.614168,-79292.612290,-90086.269687
-94084.460328,-93786.243354,-73493.631005,-86014.742972,-77003.793657,-65820.523002,-79445.051187,-90093.712818
-94131.667212,-93744.177371,-73253.036827,-85942.211561,-76923.103860,-65606.415642,-79295.607423,-90043.510800
-94190.653466,-93831.416229,-72825.470308,-85887.874471,-76534.697596,-64820.103624,-79121.174410,-90033.005480
-94149.772125,-93883.674608,-73018.209400,-85952.649826,-76566.928812,-64938.567869,-79240.465670,-90070.221134
-94085.354398,-93799.855566,-73456.214184,-86013.781847,-76941.812270,-65721.772995,-79423.034718,-90081.397007
-94112.735285,-93737.538902,-73334.643046,-85959.891791,-76972.255346,-65721.683588,-79329.760889,-90042.929654
-94184.797309,-93809.578575,-72861.501320,-85886.175738,-76584.363173,-64920.239439,-79128.684596,-90025.584701
-94160.947998,-93881.394730,-72948.360199,-85939.529352,-76527.209762,-64844.467025,-79205.105210,-90058.844097
-94086.203764,-93814.764180,-73423.111251,-86016.911091,-76910.922159,-65631.270782,-79416.932692,-90082.246373
-94097.983134,-93729.447571,-73409.767259,-85972.989914,-77026.257160,-65819.159546,-79365.434273,-90050.305730
-94176.169536,-93779.448423,-72915.145506,-85890.735494,-76647.529202,-65039.508347,-79146.655398,-90027.618710
-94172.056815,-93869.861230,-72885.887073,-85925.537160,-76499.895930,-64772.315594,-79171.935221,-90054.910189
-94093.132805,-93822.430828,-73350.982171,-86005.869330,-76840.760033,-65489.873646,-79385.819064,-90078.848908
-94085.622619,-93731.660394,-73467.323001,-85988.837300,-77055.917925,-65876.983509,-79401.688802,-90054.887838
-94162.937303,-93755.956740,-72996.125876,-85899.139750,-76731.616465,-65188.125096,-79182.507596,-90026.724640
-94184.864364,-93860.875828,-72839.887183,-85915.188302,-76487.110732,-64733.892946,-79150.857526,-90052.429146
-94108.913137,-93842.927378,-73283.993993,-86005.019963,-76785.484169,-65359.138293,-79367.155357,-90084.973286
-94083.320389,-93736.041336,-73488.490103,-86001.220167,-77048.184222,-65884.046660,-79421.335986,-90069.192954
-94148.296910,-93739.774077,-73067.986735,-85912.751962,-76787.786399,-65324.269572,-79212.861265,-90028.781000
-94186.406635,-93847.755354,-72814.093270,-85905.197073,-76488.541244,-64733.423559,-79132.596151,-90038.414602
-94123.799398,-93851.532799,-73177.085600,-85987.317382,-76685.527168,-65192.818963,-79325.245836,-90076.904306
-94088.036607,-93758.169563,-73483.058629,-86017.156961,-77002.564311,-65848.552090,-79441.698425,-90078.759501
-94140.384393,-93746.881932,-73170.737704,-85939.082317,-76860.630734,-65486.722051,-79270.059379,-90031.507913
-94191.592239,-93842.189770,-72816.484906,-85901.598442,-76507.383765,-64775.422487,-79133.043186,-90030.032698
-94140.674965,-93872.990474,-73106.677605,-85978.779015,-76632.777051,-65070.823141,-79292.344069,-90072.098681
-94075.810203,-93778.241429,-73502.236426,-86022.029641,-77008.621634,-65824.233392,-79448.023969,-90076.077291
-94114.858701,-93732.576815,-73265.419694,-85946.413689,-76935.509078,-65626.867488,-79306.515075,-90037.453477
-94188.932382,-93822.564938,-72821.670511,-85888.612078,-76531.948332,-64828.306714,-79132.149116,-90034.927730
-94159.450431,-93887.295590,-73008.486391,-85960.249419,-76553.204841,-64931.415311,-79259.978743,-90083.095739
-94085.533212,-93805.555261,-73457.152958,-86022.543731,-76936.872534,-65723.605838,-79451.421434,-90094.539832
-94109.427227,-93737.896530,-73342.153232,-85965.904411,-76969.327267,-65735.049931,-79357.834680,-90052.585608
-94182.986818,-93805.711723,-72869.659706,-85894.200014,-76583.469103,-64936.153881,-79155.931372,-90029.362146
-94164.747794,-93878.019616,-72944.739216,-85942.368024,-76515.273930,-64842.231851,-79224.640635,-90059.559352
-94096.284401,-93809.958555,-73401.810038,-86016.531112,-76871.672496,-65603.398157,-79434.210591,-90090.807091
-94102.498186,-93735.951929,-73407.397974,-85981.863556,-77003.257215,-65818.712511,-79405.510951,-90064.320274
-94176.169536,-93779.135499,-72924.019149,-85892.814206,-76645.226973,-65059.468455,-79181.144140,-90029.563311
-94172.414443,-93866.977855,-72888.748096,-85918.295195,-76498.197198,-64784.273778,-79191.314184,-90052.250332
-94096.753788,-93815.702953,-73343.360227,-85998.135626,-76822.878638,-65486.207960,-79402.716983,-90083.810995
-94086.226116,-93720.395114,-73455.565984,-85981.774149,-77025.273684,-65871.864959,-79412.797619,-90059.402890
-94158.377547,-93755.442650,-73003.613711,-85895.675230,-76723.346320,-65208.196963,-79196.008050,-90019.281509
-94174.739024,-93854.349119,-72847.687942,-85900.279689,-76491.871654,-64752.243728,-79155.193765,-90033.698384
-94105.895651,-93832.980851,-73259.384723,-85980.924783,-76750.973076,-65334.685485,-79358.192308,-90074.490318
-94084.616790,-93734.789638,-73471.905109,-85986.065684,-77013.896646,-65866.634651,-79431.170753,-90073.417434
-94146.978157,-93741.584568,-73065.148063,-85905.241776,-76767.647477,-65327.085892,-79238.744585,-90034.324233
-94185.445510,-93849.834067,-72811.232246,-85898.111570,-76479.086456,-64736.619858,-79143.883782,-90035.464172
-94126.146332,-93854.684395,-73177.510283,-85980.880079,-76684.141360,-65190.606140,-79332.599560,-90081.307600
-94075.162002,-93752.313406,-73510.171295,-86003.053010,-77032.962684,-65874.278948,-79451.019102,-90076.949010
-94132.002489,-93723.479655,-73182.897053,-85916.708221,-76878.400371,-65505.452812,-79268.338295,-90027.395192
-94186.406635,-93818.698087,-72813.176848,-85881.459520,-76516.033890,-64779.848132,-79126.091793,-90029.183332
-94134.572939,-93853.097421,-73089.734982,-85958.416576,-76627.434984,-65053.768760,-79279.715333,-90068.589457
-94074.223229,-93761.611731,-73491.105257,-86007.053972,-77001.804352,-65811.649360,-79439.127974,-90070.601114
-94110.366000,-93715.991821,-73277.556691,-85933.941416,-76953.882212,-65647.386390,-79309.689022,-90030.233864
-94184.417329,-93798.737979,-72837.227325,-85875.916287,-76559.999771,-64853.184206,-79126.002386,-90028.065744
-94153.236646,-93857.970102,-73003.546656,-85937.875323,-76562.749036,-64924.128643,-79241.538553,-90071.584591
-94082.694540,-93779.113147,-73446.938210,-86000.817835,-76940.180593,-65710.351254,-79441.765480,-90094.517481
-94110.768331,-93713.354315,-73325.478831,-85946.860724,-76960.990067,-65725.326923,-79351.173860,-90052.138573
-94183.590315,-93787.562107,-72861.546023,-85881.079540,-76589.191149,-64939.685457,-79148.622352,-90028.177503
-94162.087937,-93855.131430,-72915.078451,-85926.922968,-76499.203026,-64817.019083,-79208.636786,-90064.297922
-94084.907363,-93793.038284,-73389.002489,-86007.590414,-76872.030124,-65592.356395,-79426.074556,-90084.258030
-94090.271782,-93710.582699,-73408.247341,-85970.195946,-77014.298977,-65824.479261,-79388.702439,-90050.305730
-94165.060719,-93753.900379,-72912.306835,-85879.514918,-76641.494231,-65051.779455,-79164.268573,-90019.996765
-94169.620475,-93853.835029,-72859.534366,-85909.086276,-76474.973735,-64748.935670,-79178.640745,-90045.276588
-94101.224136,-93816.865244,-73307.463325,-85991.586565,-76788.099323,-65437.503509,-79396.324384,-90081.352303
-94092.417549,-93736.980109,-73450.581545,-85986.825643,-77017.785849,-65858.990354,-79425.694576,-90061.727472
-94153.191942,-93756.001443,-73010.229827,-85892.143654,-76733.449308,-65216.780033,-79209.083820,-90016.152265
-94166.580637,-93846.950692,-72841.541212,-85893.238889,-76492.944538,-64745.784074,-79163.441558,-90029.563311
-94097.781968,-93823.906043,-73255.115539,-85978.466091,-76758.505614,-65325.342456,-79366.104825,-90065.124937
-94076.458404,-93728.173522,-73491.462885,-85987.093864,-77047.178393,-65885.678337,-79444.626504,-90055.670149
-94145.771163,-93715.991821,-73055.290944,-85891.137825,-76786.199425,-65326.214174,-79227.278140,-90020.689669
-94191.569888,-93828.242281,-72768.898042,-85882.554756,-76457.695837,-64694.978558,-79135.837154,-90032.513742
-94130.862550,-93850.929302,-73167.451998,-85976.543841,-76666.528185,-65172.009489,-79333.046595,-90072.679826
-94075.474927,-93744.982033,-73506.215037,-86004.528225,-77017.428221,-65864.086552,-79455.087120,-90063.806184
-94131.622509,-93715.187158,-73175.990364,-85919.613948,-76856.138033,-65499.216676,-79279.447112,-90026.948157
-94187.837146,-93810.852624,-72791.160380,-85879.850194,-76480.874596,-64758.792789,-79134.898381,-90027.037564
-94135.802285,-93847.934168,-73056.989677,-85957.142527,-76580.049286,-65013.736786,-79292.366420,-90066.890725
-94071.473965,-93757.074327,-73474.587318,-86007.970394,-76968.410846,-65787.844752,-79461.859699,-90071.763405
-94114.076390,-93701.351428,-73257.484824,-85935.796611,-76908.485819,-65623.894706,-79330.297331,-90034.525399
-94183.545611,-93790.959572,-72821.961084,-85882.688866,-76526.606265,-64839.370828,-79145.358997,-90018.678012
-94151.113230,-93846.168381,-72978.311536,-85942.703300,-76525.980416,-64893.797325,-79245.137184,-90061.079271
-94085.153232,-93771.267685,-73425.212315,-86009.333850,-76901.400316,-65676.086030,-79445.431166,-90083.453367
-94105.046285,-93710.202719,-73331.983189,-85958.640094,-76951.892907,-65725.729254,-79363.959058,-90043.086117
-94180.841050,-93773.480508,-72851.510090,-85882.197128,-76564.045437,-64927.079073,-79149.896401,-90016.711058
-94172.414443,-93855.354947,-72888.189302,-85929.940454,-76455.058331,-64780.362222,-79209.709669,-90054.507858
-94094.451558,-93799.967325,-73368.125959,-86011.099638,-76830.254713,-65558.247633,-79429.002634,-90078.714797
-94099.368942,-93712.415542,-73388.019012,-85973.794576,-76964.856918,-65799.512362,-79397.441971,-90053.144402
-94172.101518,-93761.678786,-72923.438003,-85890.422570,-76632.598237,-65071.158418,-79182.239375,-90020.980241
-94180.930457,-93853.611511,-72853.946430,-85913.936605,-76453.851337,-64745.515853,-79184.720419,-90045.969492
-94105.314506,-93818.653383,-73317.700424,-85996.861577,-76784.768913,-65441.504471,-79406.583834,-90083.252201
-94091.054093,-93721.311536,-73453.487271,-85976.745007,-77007.973433,-65863.639517,-79429.941407,-90060.967512
-94157.505829,-93742.344528,-72999.299824,-85884.521709,-76708.750630,-65215.193059,-79214.403536,-90022.366050
-94175.543687,-93842.413287,-72821.692863,-85890.199052,-76461.897965,-64728.662637,-79164.290925,-90035.441820
-94108.957840,-93826.901177,-73224.739519,-85973.526355,-76708.974148,-65287.143324,-79363.802596,-90070.757576
-94079.028854,-93724.396077,-73469.155844,-85982.534108,-76995.277643,-65857.783360,-79443.263047,-90061.727472
-94139.736192,-93722.116199,-73089.399706,-85895.228195,-76782.198463,-65364.860340,-79248.579353,-90021.337869
-94181.355140,-93824.688354,-72800.391650,-85874.418721,-76465.787168,-64733.870594,-79152.019817,-90027.283433
-94123.575881,-93837.518255,-73143.222707,-85956.784899,-76645.115214,-65150.238889,-79340.400319,-90068.231829
-94072.457441,-93740.466981,-73490.725278,-85987.764417,-76998.988032,-65850.295526,-79460.652704,-90067.717739
-94122.704163,-93704.994763,-73181.824169,-85900.078523,-76857.859118,-65513.231219,-79281.168196,-90027.194026
-94183.143280,-93801.375485,-72792.680298,-85859.487755,-76480.382857,-64763.665469,-79131.344453,-90024.690631
-94130.884901,-93842.882674,-73060.185976,-85934.634320,-76586.754809,-65012.105109,-79281.659935,-90061.302788
-94072.882125,-93751.396984,-73466.875966,-85984.568117,-76958.844299,-65773.941967,-79446.191126,-90071.629294
-94114.165797,-93703.050161,-73265.933784,-85917.915215,-76915.660729,-65638.177471,-79320.328453,-90035.844151
-94177.421233,-93786.399816,-72831.527630,-85858.906610,-76544.487660,-64858.772142,-79138.608770,-90013.850035
-94153.169591,-93843.083840,-72971.784827,-85919.703355,-76528.282646,-64888.477610,-79239.661007,-90052.093870
-94081.286380,-93775.469813,-73428.408614,-85996.436894,-76904.797781,-65675.102553,-79441.653722,-90075.540850
-94095.256221,-93701.999629,-73355.765445,-85945.340806,-76974.959907,-65754.786522,-79363.601430,-90037.386422
-94167.586466,-93758.750708,-72874.979421,-85867.444976,-76598.757696,-64963.534768,-79148.823517,-90007.189215
-94157.841105,-93839.574616,-72908.685852,-85909.175683,-76502.064049,-64807.072557,-79197.684431,-90040.515666
-94085.108529,-93782.152984,-73372.797474,-85984.411655,-76859.043760,-65560.505159,-79413.602282,-90071.383425
-94090.875279,-93695.361161,-73399.038422,-85951.599294,-76998.384535,-65815.471508,-79394.335079,-90047.914093
-94167.653521,-93738.745897,-72914.206733,-85868.160232,-76644.779938,-65072.767743,-79173.388085,-90016.152265
-94175.074300,-93835.014860,-72823.123374,-85893.954145,-76444.284790,-64720.347788,-79175.667963,-90044.203704
-94100.687695,-93818.139293,-73296.309804,-85992.078303,-76780.969117,-65420.873811,-79406.114448,-90074.490318
-94079.140613,-93717.355277,-73450.603896,-85977.952001,-77017.405870,-65865.204139,-79434.836439,-90046.103602
-94154.153067,-93725.536016,-72988.526283,-85886.935697,-76707.208360,-65212.756719,-79205.798114,-90015.481712
-94173.084995,-93834.791343,-72825.582066,-85901.889014,-76483.243881,-64738.296239,-79156.736035,-90022.500160
-94099.078369,-93814.674773,-73247.694760,-85984.299896,-76760.293753,-65312.065519,-79357.633514,-90054.776079
-94073.418566,-93708.280469,-73484.310327,-85987.965582,-77039.176469,-65880.448029,-79433.674149,-90054.440803
-94155.963559,-93709.576870,-73068.567880,-85904.079485,-76780.410323,-65355.360848,-79238.319902,-90030.032698
-94193.469786,-93829.158703,-72795.764839,-85898.290384,-76485.255538,-64738.586812,-79149.784642,-90029.138628
-94128.493265,-93834.768991,-73134.661989,-85972.542879,-76660.292048,-65140.381770,-79329.157392,-90069.595286
-94082.471023,-93737.315385,-73476.397810,-86002.561271,-76999.390364,-65836.035113,-79462.664361,-90073.417434
-94129.141465,-93708.258117,-73176.973841,-85919.591596,-76869.705542,-65525.345865,-79296.635604,-90030.859712
-94187.323056,-93804.996467,-72784.521912,-85875.960991,-76496.252596,-64778.887007,-79147.169488,-90026.076439
-94138.663308,-93840.736907,-73033.073310,-85945.027881,-76578.395257,-64995.765984,-79289.371287,-90056.497163
-94075.229058,-93754.369766,-73457.979972,-85998.090923,-76959.224279,-65768.756362,-79462.552603,-90066.868373
-94107.929660,-93700.725579,-73280.015383,-85932.287387,-76939.442985,-65661.937375,-79341.473203,-90025.495294
-94177.376530,-93781.281266,-72836.892049,-85871.356532,-76566.191204,-64876.094744,-79157.048959,-90005.781055
-94150.174457,-93840.960424,-72971.807178,-85928.755811,-76549.069768,-64895.406651,-79256.447167,-90042.549675
-94076.592514,-93771.401795,-73439.830356,-85999.677896,-76940.381758,-65693.498038,-79452.807242,-90063.828536
-94098.318410,-93693.125986,-73363.879128,-85945.720785,-77007.012308,-65776.288900,-79377.973602,-90032.871369
-94180.215201,-93750.905246,-72862.641259,-85866.103872,-76607.161952,-64964.808817,-79165.319105,-90012.374820
-94171.565076,-93841.027479,-72888.524579,-85911.969651,-76498.890102,-64790.264045,-79217.063393,-90045.298939
-94091.590535,-93784.835194,-73364.057942,-85993.486463,-76861.234231,-65548.457569,-79433.808259,-90076.345512
-94091.612886,-93694.109463,-73405.699242,-85961.523469,-77009.471000,-65821.417072,-79411.322404,-90053.278512
-94168.279370,-93738.544731,-72926.723710,-85879.559622,-76662.773092,-65088.704537,-79192.878806,-90027.730468
-94178.896448,-93834.210197,-72834.165136,-85902.246642,-76468.938764,-64730.115501,-79186.441503,-90048.450535
-94103.682828,-93806.829310,-73299.349642,-85989.820777,-76799.833989,-65415.911724,-79403.074611,-90071.741053
-94081.331084,-93711.297954,-73475.168464,-85981.550632,-77060.991771,-65889.902817,-79440.267913,-90051.356262
-94148.542780,-93718.718734,-73022.255066,-85888.902651,-76772.810730,-65259.561272,-79219.075050,-90018.275680
-94177.600047,-93824.911872,-72812.841572,-85894.110607,-76501.795829,-64732.976524,-79152.846831,-90035.061840
-94113.696410,-93822.028497,-73217.028167,-85980.857728,-76747.754425,-65274.894568,-79359.756930,-90080.413530
-94084.527383,-93722.540882,-73478.990612,-85996.302783,-77039.064710,-65869.070991,-79448.068672,-90077.731321
-94148.274559,-93715.723600,-73082.761238,-85908.393372,-76804.594911,-65375.857398,-79248.489946,-90042.527323
-94190.876984,-93822.654345,-72772.451970,-85889.908479,-76473.386761,-64718.917277,-79139.636950,-90048.785812
-94125.744000,-93838.524084,-73108.264578,-85971.894678,-76645.629304,-65109.111680,-79317.690947,-90082.246373
-94071.384558,-93739.170580,-73482.611595,-86006.003440,-77018.702271,-65840.349000,-79452.516669,-90083.028684
-94127.509788,-93705.598260,-73194.497608,-85924.084297,-76896.952319,-65546.691781,-79280.788217,-90043.600207
-94189.848803,-93803.431845,-72793.596720,-85884.007619,-76520.928922,-64789.280568,-79124.191895,-90035.374765
-94144.675928,-93846.414250,-73040.337627,-85958.662445,-76603.272748,-64994.201361,-79263.666780,-90072.322198
-94085.779081,-93757.946045,-73459.902222,-86009.110333,-76971.338924,-65761.939080,-79436.334006,-90088.013123
-94117.876186,-93705.933536,-73286.162112,-85943.418556,-76953.435177,-65669.827541,-79317.199208,-90049.903399
-94186.451338,-93788.076197,-72830.857078,-85883.359418,-76565.252431,-64874.038383,-79125.935331,-90034.994785
-94158.377547,-93857.388956,-72968.141492,-85942.211561,-76550.924963,-64885.638939,-79225.668815,-90069.796451
-94090.897631,-93788.500880,-73428.229800,-86009.445609,-76925.629607,-65671.906253,-79427.795640,-90090.069484
-94105.895651,-93713.868405,-73368.438884,-85955.555553,-76997.758686,-65780.088696,-79354.325456,-90052.630312
-94180.572829,-93768.227848,-72863.803549,-85872.183546,-76597.058963,-64971.939024,-79136.395948,-90033.519570
-94175.566039,-93861.278160,-72882.109628,-85923.391393,-76483.199177,-64783.223246,-79190.889500,-90066.689559
-94101.738227,-93809.980906,-73359.162910,-86008.618594,-76841.631751,-65537.259345,-79409.176637,-90097.467911
-94096.530270,-93727.145341,-73429.749719,-85980.544803,-77022.077384,-65852.933032,-79399.699497,-90066.108413
-94173.084995,-93762.349339,-72947.846108,-85889.416741,-76681.928537,-65126.858965,-79172.762236,-90025.495294
-94179.008207,-93857.791288,-72834.142784,-85906.515826,-76468.871709,-64739.682047,-79152.690369,-90047.020024
-94105.895651,-93829.695145,-73281.021211,-85991.944193,-76770.687314,-65395.437526,-79361.902697,-90087.275515
-94086.650799,-93735.281376,-73455.633039,-85984.031675,-77015.438916,-65870.948538,-79404.415715,-90074.445614
-94156.254131,-93745.026737,-73012.353243,-85888.500320,-76729.783622,-65256.566138,-79187.022649,-90033.184294
-94187.010132,-93846.905988,-72781.839702,-85886.175738,-76436.416976,-64703.516925,-79122.090831,-90045.209532
-94120.938375,-93845.073145,-73185.176931,-85976.119158,-76681.593261,-65240.852862,-79331.683139,-90088.057827
-94084.169755,-93751.933426,-73472.843882,-85994.805216,-77001.267910,-65867.238148,-79429.472021,-90080.033550
-94139.535026,-93741.428106,-73124.983683,-85911.232044,-76829.159478,-65431.960277,-79238.588123,-90032.804314
-94183.523260,-93837.853532,-72810.651101,-85886.779235,-76505.126238,-64765.766533,-79120.168581,-90034.704213
-94131.287233,-93854.796154,-73124.894276,-85963.512774,-76650.211412,-65119.102909,-79288.700734,-90078.692446
-94086.024950,-93765.612694,-73489.495932,-86004.684687,-77001.893759,-65837.107997,-79431.528381,-90088.929545
-94129.879073,-93729.112295,-73217.542257,-85929.247550,-76898.695755,-65568.484732,-79277.658972,-90045.723623
-94192.709827,-93816.574671,-72798.044717,-85880.297229,-76507.830800,-64792.990958,-79120.861485,-90045.634216
